trail_id,user_id,venue_id,latitude,longitude,name,address,venue_category,venue_category_id,venue_category_id_code,venue_city,venue_city_latitude,venue_city_longitude,venue_country,timestamp,event_position,event_id,previous_event_id,previous_place,next_event_id,next_place,trail_checkin_count,clean_trail_count,is_high_memory_load,is_target_eligible
2018_543201,26786,2,35.65561,139.3389,八王子駅 (Hachiōji Sta.),旭町1-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-01-14 12:23:00,5,2018_543201__event_005,2018_543201__event_004,スーパーアルプス,2018_543201__event_006,相原駅 (Aihara Sta.),7,66,True,True
2018_543201,26786,46,35.60651474492544,139.33174781812303,相原駅 (Aihara Sta.),相原町1218-4,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-01-14 12:34:00,6,2018_543201__event_006,2018_543201__event_005,八王子駅 (Hachiōji Sta.),2018_543201__event_007,ローソン 町田相原駅西口店,7,66,True,True
2018_543201,26786,4336,35.60687982613248,139.33114767621447,ローソン 町田相原駅西口店,相原町1165-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-01-14 12:36:00,7,2018_543201__event_007,2018_543201__event_006,相原駅 (Aihara Sta.),,,7,66,True,True
2018_543203,26786,46,35.60651474492544,139.33174781812303,相原駅 (Aihara Sta.),相原町1218-4,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-01-18 06:07:00,1,2018_543203__event_001,,,2018_543203__event_002,橋本駅 (Hashimoto Sta.),6,66,True,True
2018_543203,26786,11,35.59495276013401,139.34499388615959,橋本駅 (Hashimoto Sta.),緑区橋本6/2,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-01-18 06:21:00,2,2018_543203__event_002,2018_543203__event_001,相原駅 (Aihara Sta.),2018_543203__event_003,マクドナルド,6,66,True,True
2018_543203,26786,313,35.59429879262703,139.34503952220754,マクドナルド,緑区橋本2-3-2,Fast Food Restaurant,4bf58dd8d48988d16e941735,104,Hachiōji,35.65583,139.32389,JP,2018-01-18 06:26:00,3,2018_543203__event_003,2018_543203__event_002,橋本駅 (Hashimoto Sta.),2018_543203__event_004,橋本駅 (Hashimoto Sta.),6,66,True,True
2018_543203,26786,11,35.59495276013401,139.34499388615959,橋本駅 (Hashimoto Sta.),緑区橋本6/2,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-01-18 13:32:00,4,2018_543203__event_004,2018_543203__event_003,マクドナルド,2018_543203__event_005,相原駅 (Aihara Sta.),6,66,True,True
2018_543203,26786,46,35.60651474492544,139.33174781812303,相原駅 (Aihara Sta.),相原町1218-4,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-01-18 13:49:00,5,2018_543203__event_005,2018_543203__event_004,橋本駅 (Hashimoto Sta.),2018_543203__event_006,ローソン 町田相原駅西口店,6,66,True,True
2018_543203,26786,4336,35.60687982613248,139.33114767621447,ローソン 町田相原駅西口店,相原町1165-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-01-18 13:51:00,6,2018_543203__event_006,2018_543203__event_005,相原駅 (Aihara Sta.),,,6,66,True,True
2018_543204,26786,46,35.60651474492544,139.33174781812303,相原駅 (Aihara Sta.),相原町1218-4,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-01-25 05:02:00,1,2018_543204__event_001,,,2018_543204__event_002,橋本駅 (Hashimoto Sta.),9,66,True,True
2018_543204,26786,11,35.59495276013401,139.34499388615959,橋本駅 (Hashimoto Sta.),緑区橋本6/2,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-01-25 07:21:00,2,2018_543204__event_002,2018_543204__event_001,相原駅 (Aihara Sta.),2018_543204__event_003,アリオ橋本,9,66,True,True
2018_543204,26786,1281,35.59102544993985,139.34976518154144,アリオ橋本,緑区大山町1-22,Shopping Mall,4bf58dd8d48988d1fd941735,200,Hachiōji,35.65583,139.32389,JP,2018-01-25 07:30:00,3,2018_543204__event_003,2018_543204__event_002,橋本駅 (Hashimoto Sta.),2018_543204__event_004,TOWER RECORDS,9,66,True,True
2018_543204,26786,1438,35.590506334382745,139.350768327713,TOWER RECORDS,緑区大山町1-22,Record Shop,4bf58dd8d48988d10d951735,17,Hachiōji,35.65583,139.32389,JP,2018-01-25 07:41:00,4,2018_543204__event_004,2018_543204__event_003,アリオ橋本,2018_543204__event_005,マクドナルド,9,66,True,True
2018_543204,26786,1556,35.59035423568705,139.3492986957123,マクドナルド,緑区大山町1-22,Fast Food Restaurant,4bf58dd8d48988d16e941735,104,Hachiōji,35.65583,139.32389,JP,2018-01-25 07:53:00,5,2018_543204__event_005,2018_543204__event_004,TOWER RECORDS,2018_543204__event_006,橋本駅 (Hashimoto Sta.),9,66,True,True
2018_543204,26786,11,35.59495276013401,139.34499388615959,橋本駅 (Hashimoto Sta.),緑区橋本6/2,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-01-25 08:20:00,6,2018_543204__event_006,2018_543204__event_005,マクドナルド,2018_543204__event_007,相原駅 (Aihara Sta.),9,66,True,True
2018_543204,26786,46,35.60651474492544,139.33174781812303,相原駅 (Aihara Sta.),相原町1218-4,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-01-25 08:26:00,7,2018_543204__event_007,2018_543204__event_006,橋本駅 (Hashimoto Sta.),2018_543204__event_008,ローソン 町田相原駅西口店,9,66,True,True
2018_543204,26786,4336,35.60687982613248,139.33114767621447,ローソン 町田相原駅西口店,相原町1165-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-01-25 08:28:00,8,2018_543204__event_008,2018_543204__event_007,相原駅 (Aihara Sta.),2018_543204__event_009,相原中央公園,9,66,True,True
2018_543204,26786,1436,35.60929377832808,139.31964511889518,相原中央公園,相原町2018,Park,4bf58dd8d48988d163941735,95,Hachiōji,35.65583,139.32389,JP,2018-01-25 09:12:00,9,2018_543204__event_009,2018_543204__event_008,ローソン 町田相原駅西口店,,,9,66,True,True
2018_543205,26786,1147,35.598474042555644,139.30886717690566,マクドナルド,緑区原宿3-10-1,Fast Food Restaurant,4bf58dd8d48988d16e941735,104,Hachiōji,35.65583,139.32389,JP,2018-01-26 07:22:00,1,2018_543205__event_001,,,2018_543205__event_002,スーパーアルプス 城山店,4,66,True,True
2018_543205,26786,1142,35.598487228838884,139.3088523374868,スーパーアルプス 城山店,緑区原宿3-10-1,Grocery Store,4bf58dd8d48988d118951735,36,Hachiōji,35.65583,139.32389,JP,2018-01-26 07:36:00,2,2018_543205__event_002,2018_543205__event_001,マクドナルド,2018_543205__event_003,ローソン 相模原相原店,4,66,True,True
2018_543205,26786,4144,35.60328058741872,139.31538425710926,ローソン 相模原相原店,緑区相原6-14-23,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-01-26 08:08:00,3,2018_543205__event_003,2018_543205__event_002,スーパーアルプス 城山店,2018_543205__event_004,相原中央公園,4,66,True,True
2018_543205,26786,1436,35.60929377832808,139.31964511889518,相原中央公園,相原町2018,Park,4bf58dd8d48988d163941735,95,Hachiōji,35.65583,139.32389,JP,2018-01-26 08:49:00,4,2018_543205__event_004,2018_543205__event_003,ローソン 相模原相原店,,,4,66,True,True
2018_543206,26786,4336,35.60687982613248,139.33114767621447,ローソン 町田相原駅西口店,相原町1165-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-01-28 07:53:00,1,2018_543206__event_001,,,2018_543206__event_002,相原中央公園,2,66,True,True
2018_543206,26786,1436,35.60929377832808,139.31964511889518,相原中央公園,相原町2018,Park,4bf58dd8d48988d163941735,95,Hachiōji,35.65583,139.32389,JP,2018-01-28 08:26:00,2,2018_543206__event_002,2018_543206__event_001,ローソン 町田相原駅西口店,,,2,66,True,True
2018_543207,26786,46,35.60651474492544,139.33174781812303,相原駅 (Aihara Sta.),相原町1218-4,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-01-30 06:19:00,1,2018_543207__event_001,,,2018_543207__event_002,ローソン 町田相原駅西口店,3,66,True,True
2018_543207,26786,4336,35.60687982613248,139.33114767621447,ローソン 町田相原駅西口店,相原町1165-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-01-30 07:56:00,2,2018_543207__event_002,2018_543207__event_001,相原駅 (Aihara Sta.),2018_543207__event_003,相原中央公園,3,66,True,True
2018_543207,26786,1436,35.60929377832808,139.31964511889518,相原中央公園,相原町2018,Park,4bf58dd8d48988d163941735,95,Hachiōji,35.65583,139.32389,JP,2018-01-30 08:32:00,3,2018_543207__event_003,2018_543207__event_002,ローソン 町田相原駅西口店,,,3,66,True,True
2018_543208,26786,4079,35.631897,139.28928,ドトールコーヒーショップ,館町1163,Café,4bf58dd8d48988d16d941735,103,Hachiōji,35.65583,139.32389,JP,2018-01-31 01:39:00,1,2018_543208__event_001,,,2018_543208__event_002,東京医科大学 八王子医療センター,4,66,True,True
2018_543208,26786,837,35.63192851622984,139.28904040629072,東京医科大学 八王子医療センター,館町1163,Hospital,4bf58dd8d48988d196941735,129,Hachiōji,35.65583,139.32389,JP,2018-01-31 02:45:00,2,2018_543208__event_002,2018_543208__event_001,ドトールコーヒーショップ,2018_543208__event_003,スーパーアルプス 多摩境店,4,66,True,True
2018_543208,26786,327,35.60425261447649,139.36044923067635,スーパーアルプス 多摩境店,小山ヶ丘4-5-2,Supermarket,52f2ab2ebcbc57f1066b8b46,309,Hachiōji,35.65583,139.32389,JP,2018-01-31 05:54:00,3,2018_543208__event_003,2018_543208__event_002,東京医科大学 八王子医療センター,2018_543208__event_004,セブンイレブン 町田小山ヶ丘6丁目店,4,66,True,True
2018_543208,26786,3565,35.60977068494699,139.34513228372197,セブンイレブン 町田小山ヶ丘6丁目店,小山ヶ丘6-2-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-01-31 06:57:00,4,2018_543208__event_004,2018_543208__event_003,スーパーアルプス 多摩境店,,,4,66,True,True
2018_543209,26786,4336,35.60687982613248,139.33114767621447,ローソン 町田相原駅西口店,相原町1165-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-02-01 07:51:00,1,2018_543209__event_001,,,2018_543209__event_002,相原中央公園,2,66,True,True
2018_543209,26786,1436,35.60929377832808,139.31964511889518,相原中央公園,相原町2018,Park,4bf58dd8d48988d163941735,95,Hachiōji,35.65583,139.32389,JP,2018-02-01 08:23:00,2,2018_543209__event_002,2018_543209__event_001,ローソン 町田相原駅西口店,,,2,66,True,True
2018_543210,26786,4144,35.60328058741872,139.31538425710926,ローソン 相模原相原店,緑区相原6-14-23,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-02-05 07:01:00,1,2018_543210__event_001,,,2018_543210__event_002,スーパーアルプス 城山店,4,66,True,True
2018_543210,26786,1142,35.598487228838884,139.3088523374868,スーパーアルプス 城山店,緑区原宿3-10-1,Grocery Store,4bf58dd8d48988d118951735,36,Hachiōji,35.65583,139.32389,JP,2018-02-05 07:12:00,2,2018_543210__event_002,2018_543210__event_001,ローソン 相模原相原店,2018_543210__event_003,マクドナルド,4,66,True,True
2018_543210,26786,1147,35.598474042555644,139.30886717690566,マクドナルド,緑区原宿3-10-1,Fast Food Restaurant,4bf58dd8d48988d16e941735,104,Hachiōji,35.65583,139.32389,JP,2018-02-05 07:33:00,3,2018_543210__event_003,2018_543210__event_002,スーパーアルプス 城山店,2018_543210__event_004,相原中央公園,4,66,True,True
2018_543210,26786,1436,35.60929377832808,139.31964511889518,相原中央公園,相原町2018,Park,4bf58dd8d48988d163941735,95,Hachiōji,35.65583,139.32389,JP,2018-02-05 08:11:00,4,2018_543210__event_004,2018_543210__event_003,マクドナルド,,,4,66,True,True
2018_543212,26786,46,35.60651474492544,139.33174781812303,相原駅 (Aihara Sta.),相原町1218-4,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-02-11 06:44:00,1,2018_543212__event_001,,,2018_543212__event_002,八王子駅 (Hachiōji Sta.),5,66,True,True
2018_543212,26786,2,35.65561,139.3389,八王子駅 (Hachiōji Sta.),旭町1-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-02-11 07:16:00,2,2018_543212__event_002,2018_543212__event_001,相原駅 (Aihara Sta.),2018_543212__event_003,八王子駅 (Hachiōji Sta.),5,66,True,True
2018_543212,26786,2,35.65561,139.3389,八王子駅 (Hachiōji Sta.),旭町1-1,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-02-11 13:29:00,3,2018_543212__event_003,2018_543212__event_002,八王子駅 (Hachiōji Sta.),2018_543212__event_004,相原駅 (Aihara Sta.),5,66,True,True
2018_543212,26786,46,35.60651474492544,139.33174781812303,相原駅 (Aihara Sta.),相原町1218-4,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-02-11 13:41:00,4,2018_543212__event_004,2018_543212__event_003,八王子駅 (Hachiōji Sta.),2018_543212__event_005,ローソン 町田相原駅西口店,5,66,True,True
2018_543212,26786,4336,35.60687982613248,139.33114767621447,ローソン 町田相原駅西口店,相原町1165-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-02-11 13:43:00,5,2018_543212__event_005,2018_543212__event_004,相原駅 (Aihara Sta.),,,5,66,True,True
2018_543213,26786,214,35.602004112899714,139.3749052346156,カインズ 町田多摩境店,小山ヶ丘3-6-6,Furniture / Home Store,4bf58dd8d48988d1f8941735,191,Hachiōji,35.65583,139.32389,JP,2018-02-14 06:16:00,1,2018_543213__event_001,,,2018_543213__event_002,ローソン・スリーエフ 町田多摩境店,2,66,True,True
2018_543213,26786,4574,35.5996596800876,139.36306089162827,ローソン・スリーエフ 町田多摩境店,小山町3161,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-02-14 06:43:00,2,2018_543213__event_002,2018_543213__event_001,カインズ 町田多摩境店,,,2,66,True,True
2018_543215,26786,2871,35.6066275651865,139.323647815179,町田市立相原小学校,相原町1673,Elementary School,4f4533804b9074f6e4fb0105,242,Hachiōji,35.65583,139.32389,JP,2018-02-25 08:28:00,1,2018_543215__event_001,,,2018_543215__event_002,相原中央公園,2,66,True,True
2018_543215,26786,1436,35.60929377832808,139.31964511889518,相原中央公園,相原町2018,Park,4bf58dd8d48988d163941735,95,Hachiōji,35.65583,139.32389,JP,2018-02-25 08:44:00,2,2018_543215__event_002,2018_543215__event_001,町田市立相原小学校,,,2,66,True,True
2018_543216,26786,1142,35.598487228838884,139.3088523374868,スーパーアルプス 城山店,緑区原宿3-10-1,Grocery Store,4bf58dd8d48988d118951735,36,Hachiōji,35.65583,139.32389,JP,2018-02-26 09:41:00,1,2018_543216__event_001,,,2018_543216__event_002,ENEOS Dr. Drive相原店,3,66,True,True
2018_543216,26786,1576,35.60615607975715,139.31800886286618,ENEOS Dr. Drive相原店,相原町2171-1,Gas Station,4bf58dd8d48988d113951735,28,Hachiōji,35.65583,139.32389,JP,2018-02-26 10:14:00,2,2018_543216__event_002,2018_543216__event_001,スーパーアルプス 城山店,2018_543216__event_003,相原中央公園,3,66,True,True
2018_543216,26786,1436,35.60929377832808,139.31964511889518,相原中央公園,相原町2018,Park,4bf58dd8d48988d163941735,95,Hachiōji,35.65583,139.32389,JP,2018-02-26 10:46:00,3,2018_543216__event_003,2018_543216__event_002,ENEOS Dr. Drive相原店,,,3,66,True,True
2018_543218,26786,4398,35.59598487304469,139.3206924071589,ザ・ビッグ 相模原二本松店,緑区二本松3-1-20,Discount Store,52dea92d3cf9994f4e043dbb,265,Hachiōji,35.65583,139.32389,JP,2018-03-07 03:29:00,1,2018_543218__event_001,,,2018_543218__event_002,スシロー,4,66,True,True
2018_543218,26786,3953,35.59467,139.3276,スシロー,緑区西橋本4-8-48,Sushi Restaurant,4bf58dd8d48988d1d2941735,158,Hachiōji,35.65583,139.32389,JP,2018-03-07 04:13:00,2,2018_543218__event_002,2018_543218__event_001,ザ・ビッグ 相模原二本松店,2018_543218__event_003,ロイヤルホームセンター 相模原橋本店,4,66,True,True
2018_543218,26786,261,35.59326830383702,139.33160412505484,ロイヤルホームセンター 相模原橋本店,緑区西橋本3-9-8,Furniture / Home Store,4bf58dd8d48988d1f8941735,191,Hachiōji,35.65583,139.32389,JP,2018-03-07 05:09:00,3,2018_543218__event_003,2018_543218__event_002,スシロー,2018_543218__event_004,相原中央公園,4,66,True,True
2018_543218,26786,1436,35.60929377832808,139.31964511889518,相原中央公園,相原町2018,Park,4bf58dd8d48988d163941735,95,Hachiōji,35.65583,139.32389,JP,2018-03-07 08:59:00,4,2018_543218__event_004,2018_543218__event_003,ロイヤルホームセンター 相模原橋本店,,,4,66,True,True
2018_543220,26786,669,35.60256387003172,139.36927516109893,ペットフォレスト 町田多摩境店,小山ヶ丘3-22-20,Pet Store,4bf58dd8d48988d100951735,1,Hachiōji,35.65583,139.32389,JP,2018-03-11 02:43:00,1,2018_543220__event_001,,,2018_543220__event_002,ドクターオザワ動物病院 町田病院,3,66,True,True
2018_543220,26786,2371,35.60226128641423,139.36915411785216,ドクターオザワ動物病院 町田病院,小山ヶ丘3−22−20,Veterinarian,4d954af4a243a5684765b473,212,Hachiōji,35.65583,139.32389,JP,2018-03-11 02:50:00,2,2018_543220__event_002,2018_543220__event_001,ペットフォレスト 町田多摩境店,2018_543220__event_003,カインズ 町田多摩境店,3,66,True,True
2018_543220,26786,214,35.602004112899714,139.3749052346156,カインズ 町田多摩境店,小山ヶ丘3-6-6,Furniture / Home Store,4bf58dd8d48988d1f8941735,191,Hachiōji,35.65583,139.32389,JP,2018-03-11 03:26:00,3,2018_543220__event_003,2018_543220__event_002,ドクターオザワ動物病院 町田病院,,,3,66,True,True
2018_543222,26786,4079,35.631897,139.28928,ドトールコーヒーショップ,館町1163,Café,4bf58dd8d48988d16d941735,103,Hachiōji,35.65583,139.32389,JP,2018-03-14 00:00:00,1,2018_543222__event_001,,,2018_543222__event_002,東京医科大学 八王子医療センター,4,66,True,True
2018_543222,26786,837,35.63192851622984,139.28904040629072,東京医科大学 八王子医療センター,館町1163,Hospital,4bf58dd8d48988d196941735,129,Hachiōji,35.65583,139.32389,JP,2018-03-14 00:29:00,2,2018_543222__event_002,2018_543222__event_001,ドトールコーヒーショップ,2018_543222__event_003,スシロー,4,66,True,True
2018_543222,26786,3953,35.59467,139.3276,スシロー,緑区西橋本4-8-48,Sushi Restaurant,4bf58dd8d48988d1d2941735,158,Hachiōji,35.65583,139.32389,JP,2018-03-14 02:25:00,3,2018_543222__event_003,2018_543222__event_002,東京医科大学 八王子医療センター,2018_543222__event_004,相原中央公園,4,66,True,True
2018_543222,26786,1436,35.60929377832808,139.31964511889518,相原中央公園,相原町2018,Park,4bf58dd8d48988d163941735,95,Hachiōji,35.65583,139.32389,JP,2018-03-14 09:38:00,4,2018_543222__event_004,2018_543222__event_003,スシロー,,,4,66,True,True
2018_543225,26786,1576,35.60615607975715,139.31800886286618,ENEOS Dr. Drive相原店,相原町2171-1,Gas Station,4bf58dd8d48988d113951735,28,Hachiōji,35.65583,139.32389,JP,2018-03-28 04:06:00,1,2018_543225__event_001,,,2018_543225__event_002,八千代銀行 相原支店,4,66,True,True
2018_543225,26786,1026,35.60461862075796,139.3294327878597,八千代銀行 相原支店,相原町1254-6,Bank,4bf58dd8d48988d10a951735,13,Hachiōji,35.65583,139.32389,JP,2018-03-28 04:15:00,2,2018_543225__event_002,2018_543225__event_001,ENEOS Dr. Drive相原店,2018_543225__event_003,カインズ 町田多摩境店 資材館,4,66,True,True
2018_543225,26786,2250,35.602698812368445,139.37304479515598,カインズ 町田多摩境店 資材館,小山ヶ丘3-6-6,Hardware Store,4bf58dd8d48988d112951735,26,Hachiōji,35.65583,139.32389,JP,2018-03-28 07:37:00,3,2018_543225__event_003,2018_543225__event_002,八千代銀行 相原支店,2018_543225__event_004,相原中央公園,4,66,True,True
2018_543225,26786,1436,35.60929377832808,139.31964511889518,相原中央公園,相原町2018,Park,4bf58dd8d48988d163941735,95,Hachiōji,35.65583,139.32389,JP,2018-03-28 10:29:00,4,2018_543225__event_004,2018_543225__event_003,カインズ 町田多摩境店 資材館,,,4,66,True,True
2018_543226,26786,46,35.60651474492544,139.33174781812303,相原駅 (Aihara Sta.),相原町1218-4,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-03-29 05:30:00,1,2018_543226__event_001,,,2018_543226__event_002,橋本駅 (Hashimoto Sta.),6,66,True,True
2018_543226,26786,11,35.59495276013401,139.34499388615959,橋本駅 (Hashimoto Sta.),緑区橋本6/2,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-03-29 05:41:00,2,2018_543226__event_002,2018_543226__event_001,相原駅 (Aihara Sta.),2018_543226__event_003,橋本駅 (Hashimoto Sta.),6,66,True,True
2018_543226,26786,11,35.59495276013401,139.34499388615959,橋本駅 (Hashimoto Sta.),緑区橋本6/2,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-03-29 12:52:00,3,2018_543226__event_003,2018_543226__event_002,橋本駅 (Hashimoto Sta.),2018_543226__event_004,マクドナルド,6,66,True,True
2018_543226,26786,313,35.59429879262703,139.34503952220754,マクドナルド,緑区橋本2-3-2,Fast Food Restaurant,4bf58dd8d48988d16e941735,104,Hachiōji,35.65583,139.32389,JP,2018-03-29 12:58:00,4,2018_543226__event_004,2018_543226__event_003,橋本駅 (Hashimoto Sta.),2018_543226__event_005,橋本駅 (Hashimoto Sta.),6,66,True,True
2018_543226,26786,11,35.59495276013401,139.34499388615959,橋本駅 (Hashimoto Sta.),緑区橋本6/2,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-03-29 13:18:00,5,2018_543226__event_005,2018_543226__event_004,マクドナルド,2018_543226__event_006,相原駅 (Aihara Sta.),6,66,True,True
2018_543226,26786,46,35.60651474492544,139.33174781812303,相原駅 (Aihara Sta.),相原町1218-4,Train Station,4bf58dd8d48988d129951735,59,Hachiōji,35.65583,139.32389,JP,2018-03-29 13:30:00,6,2018_543226__event_006,2018_543226__event_005,橋本駅 (Hashimoto Sta.),,,6,66,True,True
2018_543227,26786,2371,35.60226128641423,139.36915411785216,ドクターオザワ動物病院 町田病院,小山ヶ丘3−22−20,Veterinarian,4d954af4a243a5684765b473,212,Hachiōji,35.65583,139.32389,JP,2018-04-01 04:22:00,1,2018_543227__event_001,,,2018_543227__event_002,相原中央公園,2,66,True,True
2018_543227,26786,1436,35.60929377832808,139.31964511889518,相原中央公園,相原町2018,Park,4bf58dd8d48988d163941735,95,Hachiōji,35.65583,139.32389,JP,2018-04-01 09:43:00,2,2018_543227__event_002,2018_543227__event_001,ドクターオザワ動物病院 町田病院,,,2,66,True,True
2018_543228,26786,283,35.63781925835725,139.29344415664673,イトーヨーカドー 八王子店,狭間町1462-1,Supermarket,52f2ab2ebcbc57f1066b8b46,309,Hachiōji,35.65583,139.32389,JP,2018-04-04 04:43:00,1,2018_543228__event_001,,,2018_543228__event_002,マクドナルド,4,66,True,True
2018_543228,26786,322,35.63853993196004,139.29320215281373,マクドナルド,狭間町1462-1,Fast Food Restaurant,4bf58dd8d48988d16e941735,104,Hachiōji,35.65583,139.32389,JP,2018-04-04 05:39:00,2,2018_543228__event_002,2018_543228__event_001,イトーヨーカドー 八王子店,2018_543228__event_003,スーパーアルプス はざま店,4,66,True,True
2018_543228,26786,326,35.63780181935455,139.30018186569214,スーパーアルプス はざま店,椚田町1208,Supermarket,52f2ab2ebcbc57f1066b8b46,309,Hachiōji,35.65583,139.32389,JP,2018-04-04 06:08:00,3,2018_543228__event_003,2018_543228__event_002,マクドナルド,2018_543228__event_004,相原中央公園,4,66,True,True
2018_543228,26786,1436,35.60929377832808,139.31964511889518,相原中央公園,相原町2018,Park,4bf58dd8d48988d163941735,95,Hachiōji,35.65583,139.32389,JP,2018-04-04 07:41:00,4,2018_543228__event_004,2018_543228__event_003,スーパーアルプス はざま店,,,4,66,True,True
2018_543229,26786,1026,35.60461862075796,139.3294327878597,八千代銀行 相原支店,相原町1254-6,Bank,4bf58dd8d48988d10a951735,13,Hachiōji,35.65583,139.32389,JP,2018-04-11 05:13:00,1,2018_543229__event_001,,,2018_543229__event_002,アリオ橋本,5,66,True,True
2018_543229,26786,1281,35.59102544993985,139.34976518154144,アリオ橋本,緑区大山町1-22,Shopping Mall,4bf58dd8d48988d1fd941735,200,Hachiōji,35.65583,139.32389,JP,2018-04-11 05:31:00,2,2018_543229__event_002,2018_543229__event_001,八千代銀行 相原支店,2018_543229__event_003,マクドナルド,5,66,True,True
2018_543229,26786,1556,35.59035423568705,139.3492986957123,マクドナルド,緑区大山町1-22,Fast Food Restaurant,4bf58dd8d48988d16e941735,104,Hachiōji,35.65583,139.32389,JP,2018-04-11 06:14:00,3,2018_543229__event_003,2018_543229__event_002,アリオ橋本,2018_543229__event_004,イトーヨーカドー,5,66,True,True
2018_543229,26786,2857,35.5916367712659,139.34852051632387,イトーヨーカドー,緑区大山町1-22,Supermarket,52f2ab2ebcbc57f1066b8b46,309,Hachiōji,35.65583,139.32389,JP,2018-04-11 06:57:00,4,2018_543229__event_004,2018_543229__event_003,マクドナルド,2018_543229__event_005,相原中央公園,5,66,True,True
2018_543229,26786,1436,35.60929377832808,139.31964511889518,相原中央公園,相原町2018,Park,4bf58dd8d48988d163941735,95,Hachiōji,35.65583,139.32389,JP,2018-04-11 09:10:00,5,2018_543229__event_005,2018_543229__event_004,イトーヨーカドー,,,5,66,True,True
2018_543230,26786,214,35.602004112899714,139.3749052346156,カインズ 町田多摩境店,小山ヶ丘3-6-6,Furniture / Home Store,4bf58dd8d48988d1f8941735,191,Hachiōji,35.65583,139.32389,JP,2018-04-12 07:10:00,1,2018_543230__event_001,,,2018_543230__event_002,セブンイレブン 町田小山ヶ丘6丁目店,3,66,True,True
2018_543230,26786,3565,35.60977068494699,139.34513228372197,セブンイレブン 町田小山ヶ丘6丁目店,小山ヶ丘6-2-1,Convenience Store,4d954b0ea243a5684a65b473,215,Hachiōji,35.65583,139.32389,JP,2018-04-12 08:01:00,2,2018_543230__event_002,2018_543230__event_001,カインズ 町田多摩境店,2018_543230__event_003,相原中央公園,3,66,True,True
2018_543230,26786,1436,35.60929377832808,139.31964511889518,相原中央公園,相原町2018,Park,4bf58dd8d48988d163941735,95,Hachiōji,35.65583,139.32389,JP,2018-04-12 08:50:00,3,2018_543230__event_003,2018_543230__event_002,セブンイレブン 町田小山ヶ丘6丁目店,,,3,66,True,True
2018_543231,26786,327,35.60425261447649,139.36044923067635,スーパーアルプス 多摩境店,小山ヶ丘4-5-2,Supermarket,52f2ab2ebcbc57f1066b8b46,309,Hachiōji,35.65583,139.32389,JP,2018-04-14 07:49:00,1,2018_543231__event_001,,,2018_543231__event_002,相原中央公園,2,66,True,True
2018_543231,26786,1436,35.60929377832808,139.31964511889518,相原中央公園,相原町2018,Park,4bf58dd8d48988d163941735,95,Hachiōji,35.65583,139.32389,JP,2018-04-14 08:58:00,2,2018_543231__event_002,2018_543231__event_001,スーパーアルプス 多摩境店,,,2,66,True,True
