query_id,user_id,query_type,target_event_id,target_is_dense_top5,e5_dense_target_rank,top5_raw_ppr_target_rank,top5_ppr_rrf_target_rank,all_event_raw_ppr_target_rank,all_event_ppr_rrf_target_rank,e5_dense_reciprocal_rank,top5_raw_ppr_reciprocal_rank,top5_ppr_rrf_reciprocal_rank,all_event_raw_ppr_reciprocal_rank,all_event_ppr_rrf_reciprocal_rank,e5_dense_top1_event_id,top5_raw_ppr_top1_event_id,top5_ppr_rrf_top1_event_id,all_event_raw_ppr_top1_event_id,all_event_ppr_rrf_top1_event_id,all_rrf_rank_gain_vs_dense,all_rrf_rank_gain_vs_top5_rrf,all_raw_rank_gain_vs_top5_raw
tokyo_32545_temporal_spatial,32545,temporal_spatial,2018_661957__event_002,False,20,30,16,34,17,0.0500000000,0.0333333333,0.0625000000,0.0294117647,0.0588235294,2018_661952__event_001,2018_661968__event_002,2018_661968__event_002,2018_661938__event_002,2018_661938__event_002,3,-1,-4
tokyo_325605_relational_after,325605,relational_after,2018_3674468__event_002,True,1,1,1,16,4,1.0000000000,1.0000000000,1.0000000000,0.0625000000,0.2500000000,2018_3674468__event_002,2018_3674468__event_002,2018_3674468__event_002,2018_3674428__event_002,2018_3674428__event_002,-3,-3,-15
tokyo_325605_semantic,325605,semantic,2018_3674424__event_001,True,1,1,1,17,4,1.0000000000,1.0000000000,1.0000000000,0.0588235294,0.2500000000,2018_3674424__event_001,2018_3674424__event_001,2018_3674424__event_001,2018_3674477__event_002,2018_3674477__event_002,-3,-3,-16
tokyo_325605_temporal_spatial,325605,temporal_spatial,2018_3674434__event_002,True,1,1,1,1,1,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,2018_3674434__event_002,2018_3674434__event_002,2018_3674434__event_002,2018_3674434__event_002,2018_3674434__event_002,0,0,0
tokyo_328941_relational_after,328941,relational_after,2018_3694439__event_002,True,1,1,1,2,1,1.0000000000,1.0000000000,1.0000000000,0.5000000000,1.0000000000,2018_3694439__event_002,2018_3694439__event_002,2018_3694439__event_002,2018_3694436__event_002,2018_3694439__event_002,0,0,-1
tokyo_328941_semantic,328941,semantic,2018_3694440__event_002,True,1,1,1,3,1,1.0000000000,1.0000000000,1.0000000000,0.3333333333,1.0000000000,2018_3694440__event_002,2018_3694440__event_002,2018_3694440__event_002,2018_3694436__event_002,2018_3694440__event_002,0,0,-2
tokyo_328941_temporal_spatial,328941,temporal_spatial,2018_3694435__event_002,True,1,3,1,2,1,1.0000000000,0.3333333333,1.0000000000,0.5000000000,1.0000000000,2018_3694435__event_002,2018_3694436__event_002,2018_3694435__event_002,2018_3694436__event_002,2018_3694435__event_002,0,0,1
tokyo_339444_relational_after,339444,relational_after,2018_3757165__event_005,True,2,2,2,2,2,0.5000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,2018_3757165__event_004,2018_3757165__event_004,2018_3757165__event_004,2018_3757165__event_004,2018_3757165__event_004,0,0,0
tokyo_339444_semantic,339444,semantic,2018_3757174__event_001,True,1,1,1,8,2,1.0000000000,1.0000000000,1.0000000000,0.1250000000,0.5000000000,2018_3757174__event_001,2018_3757174__event_001,2018_3757174__event_001,2018_3757162__event_002,2018_3757162__event_002,-1,-1,-7
tokyo_339444_temporal_spatial,339444,temporal_spatial,2018_3757174__event_002,True,1,1,1,9,3,1.0000000000,1.0000000000,1.0000000000,0.1111111111,0.3333333333,2018_3757174__event_002,2018_3757174__event_002,2018_3757174__event_002,2018_3757162__event_002,2018_3757162__event_002,-2,-2,-8
tokyo_342180_relational_after,342180,relational_after,2018_3773318__event_004,True,1,2,1,14,4,1.0000000000,0.5000000000,1.0000000000,0.0714285714,0.2500000000,2018_3773318__event_004,2018_3773318__event_003,2018_3773318__event_004,2018_3773314__event_002,2018_3773314__event_002,-3,-3,-12
tokyo_342180_semantic,342180,semantic,2018_3773294__event_001,True,2,3,2,12,4,0.5000000000,0.3333333333,0.5000000000,0.0833333333,0.2500000000,2018_3773307__event_003,2018_3773314__event_002,2018_3773307__event_003,2018_3773314__event_002,2018_3773314__event_002,-2,-2,-9
tokyo_342180_temporal_spatial,342180,temporal_spatial,2018_3773284__event_002,True,4,5,5,10,4,0.2500000000,0.2000000000,0.2000000000,0.1000000000,0.2500000000,2018_3773297__event_002,2018_3773297__event_002,2018_3773297__event_002,2018_3773299__event_002,2018_3773297__event_002,0,1,-5
tokyo_34258_relational_after,34258,relational_after,2018_698467__event_004,False,27,6,13,10,15,0.0370370370,0.1666666667,0.0769230769,0.1000000000,0.0666666667,2018_698471__event_002,2018_698471__event_002,2018_698471__event_002,2018_698471__event_002,2018_698471__event_002,12,-2,-4
tokyo_34258_semantic,34258,semantic,2018_698481__event_002,True,1,1,1,1,1,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,2018_698481__event_002,2018_698481__event_002,2018_698481__event_002,2018_698481__event_002,2018_698481__event_002,0,0,0
tokyo_34258_temporal_spatial,34258,temporal_spatial,2018_698482__event_004,False,37,10,23,11,26,0.0270270270,0.1000000000,0.0434782609,0.0909090909,0.0384615385,2018_698467__event_005,2018_698463__event_001,2018_698467__event_005,2018_698471__event_002,2018_698471__event_002,11,-3,-1
tokyo_347501_relational_after,347501,relational_after,2018_3804279__event_002,True,2,2,2,2,2,0.5000000000,0.5000000000,0.5000000000,0.5000000000,0.5000000000,2018_3804279__event_001,2018_3804279__event_001,2018_3804279__event_001,2018_3804279__event_001,2018_3804279__event_001,0,0,0
tokyo_347501_temporal_spatial,347501,temporal_spatial,2018_3804262__event_002,True,5,5,5,15,10,0.2000000000,0.2000000000,0.2000000000,0.0666666667,0.1000000000,2018_3804274__event_002,2018_3804274__event_002,2018_3804274__event_002,2018_3804273__event_002,2018_3804273__event_002,-5,-5,-10
tokyo_348059_relational_after,348059,relational_after,2018_3807516__event_004,False,13,13,9,16,13,0.0769230769,0.0769230769,0.1111111111,0.0625000000,0.0769230769,2018_3807516__event_003,2018_3807521__event_003,2018_3807516__event_003,2018_3807521__event_003,2018_3807521__event_003,0,-4,-3
tokyo_348059_semantic,348059,semantic,2018_3807506__event_002,True,3,4,4,4,1,0.3333333333,0.2500000000,0.2500000000,0.2500000000,1.0000000000,2018_3807524__event_005,2018_3807518__event_001,2018_3807524__event_005,2018_3807525__event_002,2018_3807506__event_002,2,3,0
tokyo_348059_temporal_spatial,348059,temporal_spatial,2018_3807513__event_003,True,1,2,2,23,3,1.0000000000,0.5000000000,0.5000000000,0.0434782609,0.3333333333,2018_3807513__event_003,2018_3807513__event_002,2018_3807513__event_002,2018_3807513__event_002,2018_3807513__event_002,-2,-1,-21
tokyo_348682_relational_after,348682,relational_after,2018_3811346__event_002,True,1,1,1,3,1,1.0000000000,1.0000000000,1.0000000000,0.3333333333,1.0000000000,2018_3811346__event_002,2018_3811346__event_002,2018_3811346__event_002,2018_3811349__event_002,2018_3811346__event_002,0,0,-2
tokyo_348682_semantic,348682,semantic,2018_3811335__event_002,True,1,3,1,8,3,1.0000000000,0.3333333333,1.0000000000,0.1250000000,0.3333333333,2018_3811335__event_002,2018_3811346__event_002,2018_3811335__event_002,2018_3811349__event_002,2018_3811346__event_002,-2,-2,-5
tokyo_348682_temporal_spatial,348682,temporal_spatial,2018_3811312__event_002,True,1,2,2,4,1,1.0000000000,0.5000000000,0.5000000000,0.2500000000,1.0000000000,2018_3811312__event_002,2018_3811312__event_001,2018_3811312__event_001,2018_3811349__event_002,2018_3811312__event_002,0,1,-2
tokyo_350248_relational_after,350248,relational_after,2018_3820531__event_002,True,5,3,3,14,7,0.2000000000,0.3333333333,0.3333333333,0.0714285714,0.1428571429,2018_3820531__event_001,2018_3820531__event_001,2018_3820531__event_001,2018_3820522__event_002,2018_3820522__event_002,-2,-4,-11
tokyo_350248_semantic,350248,semantic,2018_3820558__event_002,True,1,3,2,11,5,1.0000000000,0.3333333333,0.5000000000,0.0909090909,0.2000000000,2018_3820558__event_002,2018_3820543__event_002,2018_3820543__event_002,2018_3820535__event_002,2018_3820535__event_002,-4,-3,-8
tokyo_350248_temporal_spatial,350248,temporal_spatial,2018_3820551__event_002,True,1,1,1,15,2,1.0000000000,1.0000000000,1.0000000000,0.0666666667,0.5000000000,2018_3820551__event_002,2018_3820551__event_002,2018_3820551__event_002,2018_3820528__event_002,2018_3820554__event_002,-1,-1,-14
tokyo_356419_relational_after,356419,relational_after,2018_3855579__event_002,True,1,1,1,6,3,1.0000000000,1.0000000000,1.0000000000,0.1666666667,0.3333333333,2018_3855579__event_002,2018_3855579__event_002,2018_3855579__event_002,2018_3855574__event_002,2018_3855574__event_002,-2,-2,-5
tokyo_356419_semantic,356419,semantic,2018_3855580__event_001,True,1,1,1,6,1,1.0000000000,1.0000000000,1.0000000000,0.1666666667,1.0000000000,2018_3855580__event_001,2018_3855580__event_001,2018_3855580__event_001,2018_3855571__event_002,2018_3855580__event_001,0,0,-5
tokyo_356419_temporal_spatial,356419,temporal_spatial,2018_3855575__event_002,True,1,3,2,13,2,1.0000000000,0.3333333333,0.5000000000,0.0769230769,0.5000000000,2018_3855575__event_002,2018_3855570__event_002,2018_3855570__event_002,2018_3855574__event_002,2018_3855570__event_001,-1,0,-10
tokyo_35718_relational_after,35718,relational_after,2018_727120__event_002,True,1,5,3,2,1,1.0000000000,0.2000000000,0.3333333333,0.5000000000,1.0000000000,2018_727120__event_002,2018_727143__event_001,2018_727117__event_001,2018_727136__event_002,2018_727120__event_002,0,2,3
tokyo_35718_semantic,35718,semantic,2018_727082__event_002,True,1,1,1,1,1,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,2018_727082__event_002,2018_727082__event_002,2018_727082__event_002,2018_727082__event_002,2018_727082__event_002,0,0,0
tokyo_35718_temporal_spatial,35718,temporal_spatial,2018_727120__event_002,True,1,1,1,2,1,1.0000000000,1.0000000000,1.0000000000,0.5000000000,1.0000000000,2018_727120__event_002,2018_727120__event_002,2018_727120__event_002,2018_727136__event_002,2018_727120__event_002,0,0,-1
tokyo_362630_relational_after,362630,relational_after,2018_3889086__event_003,True,1,2,2,4,2,1.0000000000,0.5000000000,0.5000000000,0.2500000000,0.5000000000,2018_3889086__event_003,2018_3889086__event_002,2018_3889086__event_002,2018_3889086__event_002,2018_3889086__event_002,-1,0,-2
tokyo_362630_semantic,362630,semantic,2018_3889093__event_002,True,1,3,2,3,2,1.0000000000,0.3333333333,0.5000000000,0.3333333333,0.5000000000,2018_3889093__event_002,2018_3889095__event_002,2018_3889095__event_002,2018_3889086__event_002,2018_3889086__event_002,-1,0,0
tokyo_362630_temporal_spatial,362630,temporal_spatial,2018_3889095__event_002,True,1,1,1,3,2,1.0000000000,1.0000000000,1.0000000000,0.3333333333,0.5000000000,2018_3889095__event_002,2018_3889095__event_002,2018_3889095__event_002,2018_3889086__event_002,2018_3889086__event_002,-1,-1,-2
tokyo_36487_relational_after,36487,relational_after,2018_741708__event_003,True,2,4,3,2,2,0.5000000000,0.2500000000,0.3333333333,0.5000000000,0.5000000000,2018_741708__event_002,2018_741716__event_002,2018_741708__event_002,2018_741708__event_002,2018_741708__event_002,0,1,2
tokyo_36487_semantic,36487,semantic,2018_741721__event_001,True,1,2,1,21,6,1.0000000000,0.5000000000,1.0000000000,0.0476190476,0.1666666667,2018_741721__event_001,2018_741721__event_002,2018_741721__event_001,2018_741721__event_002,2018_741721__event_002,-5,-5,-19
tokyo_36487_temporal_spatial,36487,temporal_spatial,2018_741640__event_001,True,1,1,1,16,3,1.0000000000,1.0000000000,1.0000000000,0.0625000000,0.3333333333,2018_741640__event_001,2018_741640__event_001,2018_741640__event_001,2018_741726__event_002,2018_741722__event_002,-2,-2,-15
tokyo_365381_relational_after,365381,relational_after,2018_3903074__event_002,True,1,1,1,1,1,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,2018_3903074__event_002,2018_3903074__event_002,2018_3903074__event_002,2018_3903074__event_002,2018_3903074__event_002,0,0,0
tokyo_365381_semantic,365381,semantic,2018_3903070__event_001,True,1,1,1,8,2,1.0000000000,1.0000000000,1.0000000000,0.1250000000,0.5000000000,2018_3903070__event_001,2018_3903070__event_001,2018_3903070__event_001,2018_3903074__event_002,2018_3903077__event_001,-1,-1,-7
tokyo_365381_temporal_spatial,365381,temporal_spatial,2018_3903088__event_002,True,1,1,1,3,1,1.0000000000,1.0000000000,1.0000000000,0.3333333333,1.0000000000,2018_3903088__event_002,2018_3903088__event_002,2018_3903088__event_002,2018_3903074__event_002,2018_3903088__event_002,0,0,-2
tokyo_41088_relational_after,41088,relational_after,2018_830967__event_002,True,2,2,2,12,3,0.5000000000,0.5000000000,0.5000000000,0.0833333333,0.3333333333,2018_830967__event_001,2018_830967__event_001,2018_830967__event_001,2018_830976__event_002,2018_830976__event_002,-1,-1,-10
tokyo_41088_semantic,41088,semantic,2018_830967__event_001,True,1,1,1,29,9,1.0000000000,1.0000000000,1.0000000000,0.0344827586,0.1111111111,2018_830967__event_001,2018_830967__event_001,2018_830967__event_001,2018_830976__event_002,2018_831031__event_001,-8,-8,-28
tokyo_41088_temporal_spatial,41088,temporal_spatial,2018_831031__event_001,True,1,1,1,12,2,1.0000000000,1.0000000000,1.0000000000,0.0833333333,0.5000000000,2018_831031__event_001,2018_831031__event_001,2018_831031__event_001,2018_830976__event_002,2018_830976__event_002,-1,-1,-11
tokyo_42282_relational_after,42282,relational_after,2018_852454__event_002,True,1,3,2,1,1,1.0000000000,0.3333333333,0.5000000000,1.0000000000,1.0000000000,2018_852454__event_002,2018_852419__event_001,2018_852419__event_001,2018_852454__event_002,2018_852454__event_002,0,1,2
tokyo_42282_semantic,42282,semantic,2018_852433__event_001,True,2,4,3,6,3,0.5000000000,0.2500000000,0.3333333333,0.1666666667,0.3333333333,2018_852463__event_001,2018_852463__event_001,2018_852463__event_001,2018_852454__event_003,2018_852463__event_001,-1,0,-2
tokyo_42282_temporal_spatial,42282,temporal_spatial,2018_852463__event_001,True,1,1,1,3,1,1.0000000000,1.0000000000,1.0000000000,0.3333333333,1.0000000000,2018_852463__event_001,2018_852463__event_001,2018_852463__event_001,2018_852454__event_003,2018_852463__event_001,0,0,-2
tokyo_44616_relational_after,44616,relational_after,2018_895859__event_003,True,3,2,3,3,2,0.3333333333,0.5000000000,0.3333333333,0.3333333333,0.5000000000,2018_895859__event_002,2018_895859__event_002,2018_895859__event_002,2018_895859__event_002,2018_895859__event_002,1,1,-1
tokyo_44616_semantic,44616,semantic,2018_895850__event_003,True,1,2,1,2,1,1.0000000000,0.5000000000,1.0000000000,0.5000000000,1.0000000000,2018_895850__event_003,2018_895860__event_002,2018_895850__event_003,2018_895860__event_002,2018_895850__event_003,0,0,0
tokyo_44616_temporal_spatial,44616,temporal_spatial,2018_895862__event_003,True,2,3,2,23,7,0.5000000000,0.3333333333,0.5000000000,0.0434782609,0.1428571429,2018_895852__event_004,2018_895852__event_004,2018_895852__event_004,2018_895862__event_002,2018_895852__event_004,-5,-5,-20
tokyo_45189_relational_after,45189,relational_after,2018_907314__event_003,True,1,2,2,4,2,1.0000000000,0.5000000000,0.5000000000,0.2500000000,0.5000000000,2018_907314__event_003,2018_907314__event_002,2018_907314__event_002,2018_907314__event_002,2018_907314__event_002,-1,0,-2
tokyo_45189_semantic,45189,semantic,2018_907312__event_002,True,1,1,1,1,1,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,2018_907312__event_002,2018_907312__event_002,2018_907312__event_002,2018_907312__event_002,2018_907312__event_002,0,0,0
tokyo_45189_temporal_spatial,45189,temporal_spatial,2018_907321__event_001,True,1,3,1,6,2,1.0000000000,0.3333333333,1.0000000000,0.1666666667,0.5000000000,2018_907321__event_001,2018_907313__event_002,2018_907321__event_001,2018_907312__event_002,2018_907313__event_002,-1,-1,-3
tokyo_45205_relational_after,45205,relational_after,2018_907559__event_002,False,9,8,7,2,3,0.1111111111,0.1250000000,0.1428571429,0.5000000000,0.3333333333,2018_907560__event_003,2018_907479__event_002,2018_907479__event_002,2018_907479__event_002,2018_907479__event_002,6,4,6
tokyo_45205_semantic,45205,semantic,2018_907576__event_001,True,1,3,2,31,4,1.0000000000,0.3333333333,0.5000000000,0.0322580645,0.2500000000,2018_907576__event_001,2018_907508__event_002,2018_907508__event_002,2018_907580__event_002,2018_907580__event_002,-3,-2,-28
tokyo_45205_temporal_spatial,45205,temporal_spatial,2018_907469__event_003,False,21,55,36,78,45,0.0476190476,0.0181818182,0.0277777778,0.0128205128,0.0222222222,2018_907479__event_003,2018_907522__event_002,2018_907522__event_002,2018_907581__event_002,2018_907581__event_002,-24,-9,-23
tokyo_50046_relational_after,50046,relational_after,2018_1004059__event_002,True,4,3,5,1,1,0.2500000000,0.3333333333,0.2000000000,1.0000000000,1.0000000000,2018_1003995__event_001,2018_1003981__event_002,2018_1003981__event_002,2018_1004059__event_002,2018_1004059__event_002,3,4,2
tokyo_50046_semantic,50046,semantic,2018_1003971__event_002,True,1,3,1,9,1,1.0000000000,0.3333333333,1.0000000000,0.1111111111,1.0000000000,2018_1003971__event_002,2018_1004013__event_001,2018_1003971__event_002,2018_1004059__event_002,2018_1003971__event_002,0,0,-6
tokyo_50046_temporal_spatial,50046,temporal_spatial,2018_1004028__event_001,True,1,1,1,7,1,1.0000000000,1.0000000000,1.0000000000,0.1428571429,1.0000000000,2018_1004028__event_001,2018_1004028__event_001,2018_1004028__event_001,2018_1004059__event_002,2018_1004028__event_001,0,0,-6
tokyo_51031_relational_after,51031,relational_after,2018_1023518__event_002,True,2,1,2,1,1,0.5000000000,1.0000000000,0.5000000000,1.0000000000,1.0000000000,2018_1023518__event_001,2018_1023518__event_002,2018_1023518__event_001,2018_1023518__event_002,2018_1023518__event_002,1,1,0
tokyo_51031_semantic,51031,semantic,2018_1023533__event_001,True,1,2,1,20,8,1.0000000000,0.5000000000,1.0000000000,0.0500000000,0.1250000000,2018_1023533__event_001,2018_1023533__event_002,2018_1023533__event_001,2018_1023533__event_002,2018_1023533__event_002,-7,-7,-18
tokyo_51031_temporal_spatial,51031,temporal_spatial,2018_1023533__event_003,True,1,4,2,11,2,1.0000000000,0.2500000000,0.5000000000,0.0909090909,0.5000000000,2018_1023533__event_003,2018_1023522__event_001,2018_1023522__event_001,2018_1023533__event_002,2018_1023522__event_001,-1,0,-7
tokyo_51516_relational_after,51516,relational_after,2018_1033040__event_002,True,2,2,2,8,4,0.5000000000,0.5000000000,0.5000000000,0.1250000000,0.2500000000,2018_1033040__event_001,2018_1033040__event_001,2018_1033040__event_001,2018_1033029__event_002,2018_1033029__event_002,-2,-2,-6
tokyo_51516_semantic,51516,semantic,2018_1033014__event_002,True,1,1,1,1,1,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,2018_1033014__event_002,2018_1033014__event_002,2018_1033014__event_002,2018_1033014__event_002,2018_1033014__event_002,0,0,0
tokyo_51516_temporal_spatial,51516,temporal_spatial,2018_1033126__event_001,True,2,2,2,9,2,0.5000000000,0.5000000000,0.5000000000,0.1111111111,0.5000000000,2018_1033064__event_001,2018_1033064__event_001,2018_1033064__event_001,2018_1033010__event_002,2018_1033064__event_001,0,0,-7
tokyo_52894_relational_after,52894,relational_after,2018_1058960__event_002,True,2,1,1,1,1,0.5000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,2018_1058960__event_001,2018_1058960__event_002,2018_1058960__event_002,2018_1058960__event_002,2018_1058960__event_002,1,0,0
tokyo_52894_semantic,52894,semantic,2018_1058963__event_001,True,1,1,1,7,2,1.0000000000,1.0000000000,1.0000000000,0.1428571429,0.5000000000,2018_1058963__event_001,2018_1058963__event_001,2018_1058963__event_001,2018_1058986__event_002,2018_1058986__event_002,-1,-1,-6
tokyo_52894_temporal_spatial,52894,temporal_spatial,2018_1058964__event_002,True,1,3,1,1,1,1.0000000000,0.3333333333,1.0000000000,1.0000000000,1.0000000000,2018_1058964__event_002,2018_1058965__event_001,2018_1058964__event_002,2018_1058964__event_002,2018_1058964__event_002,0,0,2
tokyo_53205_relational_after,53205,relational_after,2018_1065533__event_002,False,7,9,7,13,9,0.1428571429,0.1111111111,0.1428571429,0.0769230769,0.1111111111,2018_1065533__event_001,2018_1065516__event_001,2018_1065516__event_001,2018_1065530__event_002,2018_1065530__event_002,-2,-2,-4
tokyo_53205_semantic,53205,semantic,2018_1065540__event_002,True,1,4,3,3,1,1.0000000000,0.2500000000,0.3333333333,0.3333333333,1.0000000000,2018_1065540__event_002,2018_1065532__event_002,2018_1065532__event_001,2018_1065532__event_002,2018_1065540__event_002,0,2,1
tokyo_53205_temporal_spatial,53205,temporal_spatial,2018_1065533__event_001,True,1,1,1,10,4,1.0000000000,1.0000000000,1.0000000000,0.1000000000,0.2500000000,2018_1065533__event_001,2018_1065533__event_001,2018_1065533__event_001,2018_1065530__event_002,2018_1065530__event_002,-3,-3,-9
tokyo_53405_relational_after,53405,relational_after,2018_1069059__event_003,True,1,2,2,7,3,1.0000000000,0.5000000000,0.5000000000,0.1428571429,0.3333333333,2018_1069059__event_003,2018_1069059__event_002,2018_1069059__event_002,2018_1069059__event_002,2018_1069059__event_002,-2,-1,-5
tokyo_53405_semantic,53405,semantic,2018_1068990__event_002,True,1,3,1,1,1,1.0000000000,0.3333333333,1.0000000000,1.0000000000,1.0000000000,2018_1068990__event_002,2018_1068997__event_001,2018_1068990__event_002,2018_1068990__event_002,2018_1068990__event_002,0,0,2
tokyo_53405_temporal_spatial,53405,temporal_spatial,2018_1068997__event_001,True,1,1,1,5,1,1.0000000000,1.0000000000,1.0000000000,0.2000000000,1.0000000000,2018_1068997__event_001,2018_1068997__event_001,2018_1068997__event_001,2018_1068990__event_002,2018_1068997__event_001,0,0,-4
tokyo_55985_relational_after,55985,relational_after,2018_1115816__event_002,True,1,1,1,5,1,1.0000000000,1.0000000000,1.0000000000,0.2000000000,1.0000000000,2018_1115816__event_002,2018_1115816__event_002,2018_1115816__event_002,2018_1115818__event_002,2018_1115816__event_002,0,0,-4
tokyo_55985_semantic,55985,semantic,2018_1115814__event_001,True,1,5,3,24,10,1.0000000000,0.2000000000,0.3333333333,0.0416666667,0.1000000000,2018_1115814__event_001,2018_1115810__event_001,2018_1115810__event_001,2018_1115818__event_002,2018_1115810__event_002,-9,-7,-19
tokyo_55985_temporal_spatial,55985,temporal_spatial,2018_1115818__event_001,True,1,5,3,17,6,1.0000000000,0.2000000000,0.3333333333,0.0588235294,0.1666666667,2018_1115818__event_001,2018_1115820__event_001,2018_1115820__event_001,2018_1115818__event_002,2018_1115810__event_002,-5,-3,-12
tokyo_59554_relational_after,59554,relational_after,2018_1176858__event_002,False,6,6,6,3,3,0.1666666667,0.1666666667,0.1666666667,0.3333333333,0.3333333333,2018_1176858__event_001,2018_1176858__event_001,2018_1176858__event_001,2018_1176852__event_002,2018_1176858__event_001,3,3,3
tokyo_59554_semantic,59554,semantic,2018_1176853__event_001,True,1,1,1,2,1,1.0000000000,1.0000000000,1.0000000000,0.5000000000,1.0000000000,2018_1176853__event_001,2018_1176853__event_001,2018_1176853__event_001,2018_1176852__event_002,2018_1176853__event_001,0,0,-1
tokyo_59554_temporal_spatial,59554,temporal_spatial,2018_1176829__event_002,True,2,3,2,2,1,0.5000000000,0.3333333333,0.5000000000,0.5000000000,1.0000000000,2018_1176879__event_002,2018_1176879__event_002,2018_1176879__event_002,2018_1176852__event_002,2018_1176829__event_002,1,1,1
tokyo_60393_relational_after,60393,relational_after,2018_1190515__event_002,True,1,1,1,54,8,1.0000000000,1.0000000000,1.0000000000,0.0185185185,0.1250000000,2018_1190515__event_002,2018_1190515__event_002,2018_1190515__event_002,2018_1190499__event_005,2018_1190499__event_005,-7,-7,-53
tokyo_60393_semantic,60393,semantic,2018_1190532__event_003,True,2,1,1,3,1,0.5000000000,1.0000000000,1.0000000000,0.3333333333,1.0000000000,2018_1190539__event_009,2018_1190532__event_003,2018_1190532__event_003,2018_1190480__event_002,2018_1190532__event_003,1,0,-2
tokyo_60393_temporal_spatial,60393,temporal_spatial,2018_1190583__event_004,True,1,3,2,70,14,1.0000000000,0.3333333333,0.5000000000,0.0142857143,0.0714285714,2018_1190583__event_004,2018_1190539__event_010,2018_1190539__event_010,2018_1190480__event_002,2018_1190539__event_010,-13,-12,-67
tokyo_70564_relational_after,70564,relational_after,2018_1332637__event_002,True,1,1,1,24,3,1.0000000000,1.0000000000,1.0000000000,0.0416666667,0.3333333333,2018_1332637__event_002,2018_1332637__event_002,2018_1332637__event_002,2018_1332658__event_002,2018_1332658__event_002,-2,-2,-23
tokyo_70564_semantic,70564,semantic,2018_1332642__event_003,True,1,3,1,44,11,1.0000000000,0.3333333333,1.0000000000,0.0227272727,0.0909090909,2018_1332642__event_003,2018_1332623__event_002,2018_1332642__event_003,2018_1332658__event_002,2018_1332658__event_002,-10,-10,-41
tokyo_70564_temporal_spatial,70564,temporal_spatial,2018_1332644__event_002,True,1,1,1,25,4,1.0000000000,1.0000000000,1.0000000000,0.0400000000,0.2500000000,2018_1332644__event_002,2018_1332644__event_002,2018_1332644__event_002,2018_1332670__event_002,2018_1332668__event_003,-3,-3,-24
tokyo_70703_relational_after,70703,relational_after,2018_1335107__event_002,True,2,2,2,13,3,0.5000000000,0.5000000000,0.5000000000,0.0769230769,0.3333333333,2018_1335107__event_001,2018_1335107__event_001,2018_1335107__event_001,2018_1335100__event_002,2018_1335107__event_001,-1,-1,-11
tokyo_70703_semantic,70703,semantic,2018_1335096__event_001,True,1,1,1,12,2,1.0000000000,1.0000000000,1.0000000000,0.0833333333,0.5000000000,2018_1335096__event_001,2018_1335096__event_001,2018_1335096__event_001,2018_1335099__event_002,2018_1335099__event_002,-1,-1,-11
tokyo_70703_temporal_spatial,70703,temporal_spatial,2018_1335104__event_002,True,1,1,1,12,2,1.0000000000,1.0000000000,1.0000000000,0.0833333333,0.5000000000,2018_1335104__event_002,2018_1335104__event_002,2018_1335104__event_002,2018_1335099__event_002,2018_1335093__event_004,-1,-1,-11
tokyo_72210_relational_after,72210,relational_after,2018_1357875__event_003,True,3,4,3,10,5,0.3333333333,0.2500000000,0.3333333333,0.1000000000,0.2000000000,2018_1357866__event_001,2018_1357875__event_002,2018_1357866__event_001,2018_1357875__event_002,2018_1357875__event_002,-2,-2,-6
tokyo_72210_semantic,72210,semantic,2018_1357857__event_004,True,3,5,4,4,1,0.3333333333,0.2000000000,0.2500000000,0.2500000000,1.0000000000,2018_1357863__event_002,2018_1357865__event_002,2018_1357863__event_002,2018_1357856__event_002,2018_1357857__event_004,2,3,1
tokyo_72210_temporal_spatial,72210,temporal_spatial,2018_1357875__event_001,True,5,4,5,23,14,0.2000000000,0.2500000000,0.2000000000,0.0434782609,0.0714285714,2018_1357880__event_001,2018_1357880__event_001,2018_1357880__event_001,2018_1357856__event_002,2018_1357880__event_001,-9,-9,-19
tokyo_72444_relational_after,72444,relational_after,2018_1361355__event_005,True,2,2,2,1,1,0.5000000000,0.5000000000,0.5000000000,1.0000000000,1.0000000000,2018_1361355__event_004,2018_1361355__event_004,2018_1361355__event_004,2018_1361355__event_005,2018_1361355__event_005,1,1,1
tokyo_72444_semantic,72444,semantic,2018_1361355__event_004,True,1,1,1,1,1,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,2018_1361355__event_004,2018_1361355__event_004,2018_1361355__event_004,2018_1361355__event_004,2018_1361355__event_004,0,0,0
tokyo_72444_temporal_spatial,72444,temporal_spatial,2018_1361348__event_002,True,1,4,2,7,2,1.0000000000,0.2500000000,0.5000000000,0.1428571429,0.5000000000,2018_1361348__event_002,2018_1361378__event_002,2018_1361378__event_002,2018_1361355__event_002,2018_1361378__event_002,-1,0,-3
